total_strength,DMN_within,DMN_FPN_between,DMN_MTL_between,FPN_within,FPN_MTL_between,MTL_within,src_subject_id
175.72269467581708,0.015498471968379415,0.012475881778680122,0.007007503513146562,0.02554345771799636,0.005514090240890408,0.019224655505701866,HCD0796067
222.38038609995806,0.0313995531356074,0.0218865793592376,0.008488740867005013,0.03724815998591203,0.006416208284679466,0.01595054622888082,HCD1612238
175.23431178938102,0.018548020020122343,0.012627188379335139,0.0072099170389619644,0.020096894701054357,0.004779926047982479,0.012848148195537595,HCD2812352
195.55492582937202,0.025705823286103335,0.019615815341065296,0.0059778018531713465,0.02840677028366001,0.007216713198396587,0.01504960735609713,HCD0664656
182.03686953327264,0.02372112184736886,0.016990873875782176,0.006373097119437205,0.027548153238894018,0.00432029528205723,0.014484834509274472,HCD1458153
171.8716764369135,0.022418119753627692,0.020233537143594715,0.007705067721960692,0.03639273861610545,0.005444095671538155,0.021165690701870448,HCD1886477
170.7297016868411,0.02025019194101333,0.014057247453317243,0.006573896685036199,0.028867396225709226,0.005547529551512974,0.01304414083550085,HCD0119429
261.77825479072214,0.035338977152019946,0.027800452939119265,0.011301581223022382,0.03696770718685592,0.005370646719830772,0.020953437281344783,HCD0353538
207.02391710029116,0.02688375143504652,0.022661755057529705,0.010459377195782093,0.0355248075908236,0.0056827878944565235,0.021470407841521946,HCD2400026
259.8334877948082,0.03907342260886247,0.02351496561559426,0.01502820036390296,0.03657750641440987,0.00874586882778606,0.036869431547501996,HCD1871969
229.38982876032003,0.028507088431959822,0.02064122723757006,0.010679734279601387,0.032952886362860215,0.007130576071056106,0.02498517959691455,HCD2156142
245.41466961264524,0.030258834378652805,0.021990089886602594,0.008627019807388862,0.03572362597109314,0.0063379828413715165,0.01864643706974765,HCD2524751
208.20440674143472,0.02742238962202122,0.0186028164312553,0.009803317146992296,0.025414706665035747,0.005533840492404128,0.018671443661070375,HCD0236130
175.41315572251463,0.018940937793925906,0.013154632810053314,0.00489831800644998,0.023583973732340113,0.003386692122836017,0.010627641614558005,HCD0486254
253.55308640220034,0.025135878118492067,0.020356896281748648,0.00917655859926188,0.029214106848877205,0.0066554767011824615,0.023394918594956862,HCD0605135
210.752914794677,0.03356995641700047,0.023158135613928616,0.01076230454061222,0.04605299034922731,0.008543924798502484,0.028016424367694658,HCD0667763
302.18074713140675,0.041925653451300914,0.024351928641169335,0.016256567015614804,0.036455303939923335,0.009462107976957871,0.024816877970383622,HCD2932665
287.192344381994,0.030934057740522103,0.022214672702365934,0.012899419195732655,0.03680672622033008,0.009580970036235769,0.025086737679985288,HCD2008329
206.08141235134553,0.028118211493195277,0.017397193410269764,0.008513532180598578,0.03573535084216368,0.007179969906266265,0.02171460736404436,HCD2301428
210.95877379780825,0.023563743841744755,0.015545666964405654,0.0067099288654083504,0.026377040867147268,0.004233372715577545,0.014571245446582642,HCD1950056
244.33251949536802,0.03311059004854857,0.022829076017981828,0.012943797578957321,0.031133673059386274,0.010007645263878847,0.023258482254518306,HCD2976382
244.85149127076394,0.02871837172307627,0.02066674986494146,0.009292362756771309,0.04162014348087079,0.007755229430728874,0.015741539620617348,HCD0393550
215.49859305088734,0.025935576136305427,0.021598595990588994,0.008369378923514798,0.033671667307419356,0.007516019656227361,0.02116958457383418,HCD0536142
223.29867042157454,0.027740790060795047,0.018541159526045944,0.00825821936999615,0.03701396607228381,0.005337594810254849,0.022546325986669332,HCD0869371
196.41615790734744,0.02489661955635248,0.01856052802446977,0.0067018219997276255,0.03064042971671878,0.0052449748868803325,0.01772229039210097,HCD0069238
223.2988452784736,0.029453979107757905,0.016939439492412275,0.010582652771139007,0.027791940215192348,0.005657654393512774,0.017340152216392398,HCD0259546
199.72800211974908,0.026844168114447307,0.016519722347105664,0.0096080662563521,0.03345413881301853,0.005008696153826189,0.016167037567562857,HCD2496570
201.4130103084949,0.024657051051856477,0.016577790803117765,0.010959392163227524,0.02683061807006105,0.004796395966532907,0.032969666315182146,HCD1400728
236.9656338192077,0.032553844725817384,0.02701699938757701,0.010352796173350113,0.03804562362117316,0.008473252307446406,0.026847453477660727,HCD0476352
178.9036939260293,0.02035133950451987,0.013388272759991916,0.006947350193547619,0.03276596906749737,0.005030838256645517,0.014758907062298515,HCD2901654
207.51477968621873,0.028918872951540164,0.021619986078477343,0.011474861011871717,0.033560049438602364,0.007768289063609112,0.025865254219225656,HCD1992375
230.34026979668778,0.0235063303489131,0.01807371908297582,0.01049537216338884,0.030468454718477485,0.006913101038536246,0.024666700555575398,HCD1622342
228.35216452763004,0.03376447517650222,0.020981221139787565,0.010877388913042414,0.041126154246230534,0.005147796026304725,0.025067127619719427,HCD2731049
237.8173822139703,0.025884903903753073,0.019231487628964882,0.011058678858483635,0.034218569782295385,0.009197879010950172,0.027808947283548782,HCD2855875
213.53127182126266,0.02774603733125049,0.020698167065310583,0.011397035943610008,0.041253501036814647,0.00849932866519211,0.024986400473990096,HCD0505838
207.34016690903638,0.027560833958884517,0.020852937033484845,0.009384712389628269,0.03560211255337968,0.006186457967176435,0.01917732314254353,HCD0641341
256.85426551736305,0.03279738791158241,0.021334244204236696,0.013179582030492092,0.03980717550588041,0.0064034633260992005,0.027759567622020677,HCD0174235
189.35152764438826,0.025297440589350476,0.021659660866594793,0.008674122534126187,0.03420884037644076,0.005957057874004215,0.022464964430831902,HCD0128935
263.1448868992673,0.031227629992366276,0.024758630247815043,0.012897440859742034,0.04360099754055317,0.005736664507198318,0.026038206312779703,HCD1785572
227.83702577528925,0.02838192566025852,0.02057905257589271,0.009915775216922485,0.036880256915645726,0.006858429018389607,0.021808312907625353,HCD2063034
